__time,/joint_accelerations/data[0],/joint_accelerations/data[1],/joint_accelerations/layout/data_offset,/joint_states/header/stamp,/joint_states/joint_1/position,/joint_states/joint_1/velocity,/joint_states/joint_2/position,/joint_states/joint_2/velocity
1778157013.703637,,,,1778157013.703447819,-1.599078904,0.150901617,-0.010655906,0.037097006
1778157013.704554,0.120825104,0.057080797,0.000000000,,,,,
1778157013.704586,,,,1778157013.704412699,-1.598928733,0.151021761,-0.010618962,0.037153765
1778157013.705557,0.119646182,0.056772460,0.000000000,,,,,
1778157013.705595,,,,1778157013.705381632,-1.598783439,0.151136782,-0.010583192,0.037208343
1778157013.706572,0.118506243,0.056474159,0.000000000,,,,,
1778157013.706604,,,,1778157013.706413269,-1.598630477,0.151256625,-0.010545506,0.037265454
1778157013.707627,0.117306879,0.056160097,0.000000000,,,,,
1778157013.707657,,,,1778157013.707450151,-1.598471149,0.151380091,-0.010506222,0.037324563
1778157013.708575,0.116058389,0.055832948,0.000000000,,,,,
1778157013.708604,,,,1778157013.708402395,-1.598326038,0.151491261,-0.010470418,0.037378044
1778157013.709591,0.114922043,0.055535050,0.000000000,,,,,
1778157013.709624,,,,1778157013.709428072,-1.598171589,0.151608336,-0.010432282,0.037434620
1778157013.710585,0.113713296,0.055217954,0.000000000,,,,,
1778157013.710608,,,,1778157013.710403204,-1.598023099,0.151719629,-0.010395592,0.037488662
1778157013.711565,0.112551919,0.054913123,0.000000000,,,,,
1778157013.711586,,,,1778157013.711385250,-1.597871333,0.151832132,-0.010358064,0.037543552
1778157013.712574,0.111365634,0.054601561,0.000000000,,,,,
1778157013.712612,,,,1778157013.712410212,-1.597717789,0.151944669,-0.010320070,0.037598728
1778157013.713520,0.110166210,0.054286355,0.000000000,,,,,
1778157013.713643,,,,1778157013.713372469,-1.597571177,0.152050895,-0.010283766,0.037651072
1778157013.714553,0.109021634,0.053985409,0.000000000,,,,,
1778157013.714577,,,,1778157013.714370489,-1.597418419,0.152160345,-0.010245912,0.037705270
1778157013.715594,0.107829799,0.053671835,0.000000000,,,,,
1778157013.715647,,,,1778157013.715416908,-1.597261933,0.152271159,-0.010207107,0.037760427
1778157013.716658,0.106609641,0.053350605,0.000000000,,,,,
1778157013.716691,,,,1778157013.716461658,-1.597102196,0.152382914,-0.010167465,0.037816352
1778157013.717616,0.105364918,0.053022698,0.000000000,,,,,
1778157013.717639,,,,1778157013.717429876,-1.596950769,0.152487546,-0.010129860,0.037869007
1778157013.718594,0.104185703,0.052711891,0.000000000,,,,,
1778157013.718617,,,,1778157013.718405008,-1.596802234,0.152588964,-0.010092947,0.037920318
1778157013.719635,0.103029710,0.052407038,0.000000000,,,,,
1778157013.719675,,,,1778157013.719396830,-1.596650819,0.152691133,-0.010055292,0.037972287
1778157013.720577,0.101852017,0.052096275,0.000000000,,,,,
1778157013.720608,,,,1778157013.720383406,-1.596503087,0.152789613,-0.010018528,0.038022659
1778157013.721544,0.100703659,0.051793092,0.000000000,,,,,
1778157013.721567,,,,1778157013.721381664,-1.596347298,0.152892225,-0.009979731,0.038075433
1778157013.722581,0.099493398,0.051473354,0.000000000,,,,,
1778157013.722606,,,,1778157013.722422361,-1.596191256,0.152993700,-0.009940843,0.038127932
1778157013.723533,0.098281931,0.051153107,0.000000000,,,,,
1778157013.723563,,,,1778157013.723379850,-1.596043408,0.153088618,-0.009903973,0.038177334
1778157013.724517,0.097134783,0.050849716,0.000000000,,,,,
1778157013.724630,,,,1778157013.724416018,-1.595890004,0.153185891,-0.009865690,0.038228256
1778157013.725554,0.095945231,0.050534913,0.000000000,,,,,
1778157013.725627,,,,1778157013.725459814,-1.595724995,0.153289172,-0.009824481,0.038282655
1778157013.726564,0.094666482,0.050196258,0.000000000,,,,,
1778157013.726587,,,,1778157013.726413250,-1.595579034,0.153379260,-0.009788004,0.038330423
1778157013.727558,0.093536070,0.049896778,0.000000000,,,,,
1778157013.727582,,,,1778157013.727407694,-1.595426438,0.153472262,-0.009749843,0.038380035
1778157013.728677,0.092354958,0.049583668,0.000000000,,,,,
1778157013.728717,,,,1778157013.728441238,-1.595271575,0.153565397,-0.009711088,0.038430038
1778157013.729553,0.091157026,0.049265909,0.000000000,,,,,
1778157013.729583,,,,1778157013.729421616,-1.595122966,0.153653561,-0.009673874,0.038477686
1778157013.730524,0.090008172,0.048961018,0.000000000,,,,,
1778157013.730549,,,,1778157013.730381250,-1.594968073,0.153744242,-0.009635059,0.038527013
1778157013.731590,0.088811442,0.048643219,0.000000000,,,,,
1778157013.731624,,,,1778157013.731404305,-1.594812373,0.153834131,-0.009596015,0.038576246
1778157013.732577,0.087609208,0.048323773,0.000000000,,,,,
1778157013.732607,,,,1778157013.732398272,-1.594661102,0.153920232,-0.009558056,0.038623739
1778157013.733507,0.086441881,0.048013442,0.000000000,,,,,
1778157013.733555,,,,1778157013.733381987,-1.594504829,0.154007945,-0.009518815,0.038672458
1778157013.734521,0.085236676,0.047692841,0.000000000,,,,,
1778157013.734552,,,,1778157013.734402657,-1.594350163,0.154093499,-0.009479951,0.038720328
1778157013.735563,0.084044596,0.047375557,0.000000000,,,,,
1778157013.735586,,,,1778157013.735396624,-1.594196130,0.154177464,-0.009441219,0.038767659
1778157013.736596,0.082858109,0.047059586,0.000000000,,,,,
1778157013.736618,,,,1778157013.736408234,-1.594040162,0.154261239,-0.009401974,0.038815240
1778157013.737619,0.081657434,0.046739647,0.000000000,,,,,
1778157013.737640,,,,1778157013.737433672,-1.593880482,0.154345719,-0.009361768,0.038863594
1778157013.738556,0.080428941,0.046412094,0.000000000,,,,,
1778157013.738578,,,,1778157013.738405466,-1.593730109,0.154424038,-0.009323880,0.038908789
1778157013.739620,0.079272754,0.046103680,0.000000000,,,,,
1778157013.739654,,,,1778157013.739441156,-1.593570064,0.154506153,-0.009283527,0.038956546
1778157013.740552,0.078042931,0.045775401,0.000000000,,,,,
1778157013.740584,,,,1778157013.740381718,-1.593423405,0.154580196,-0.009246525,0.038999975
1778157013.741589,0.076916658,0.045474644,0.000000000,,,,,
1778157013.741610,,,,1778157013.741412878,-1.593266070,0.154658444,-0.009206803,0.039046237
1778157013.742600,0.075709093,0.045151960,0.000000000,,,,,
1778157013.742622,,,,1778157013.742422104,-1.593111541,0.154734053,-0.009167764,0.039091329
1778157013.743589,0.074523784,0.044835057,0.000000000,,,,,
1778157013.743610,,,,1778157013.743406773,-1.592959162,0.154807408,-0.009129242,0.039135461
1778157013.744591,0.073355657,0.044522583,0.000000000,,,,,
1778157013.744613,,,,1778157013.744406462,-1.592804454,0.154880681,-0.009090106,0.039179934
1778157013.745575,0.072170377,0.044205337,0.000000000,,,,,
1778157013.745596,,,,1778157013.745398998,-1.592650807,0.154952244,-0.009051213,0.039223767
1778157013.746634,0.070993925,0.043890284,0.000000000,,,,,
1778157013.746674,,,,1778157013.746437550,-1.592496149,0.155023071,-0.009012037,0.039267553
1778157013.747552,0.069810432,0.043573166,0.000000000,,,,,
1778157013.747582,,,,1778157013.747423887,-1.592340811,0.155092992,-0.008972664,0.039311196
1778157013.748460,0.068622433,0.043254663,0.000000000,,,,,
1778157013.748486,,,,1778157013.748349190,-1.592189724,0.155159813,-0.008934344,0.039353315
1778157013.749515,0.067467638,0.042944909,0.000000000,,,,,
1778157013.749540,,,,1778157013.749396801,-1.592029634,0.155229393,-0.008893713,0.039397604
1778157013.750611,0.066244746,0.042616671,0.000000000,,,,,
1778157013.750656,,,,1778157013.750446558,-1.591865780,0.155299287,-0.008852097,0.039442569
1778157013.751577,0.064993863,0.042280712,0.000000000,,,,,
1778157013.751599,,,,1778157013.751406908,-1.591716394,0.155361781,-0.008814133,0.039483223
1778157013.752658,0.063854137,0.041974494,0.000000000,,,,,
1778157013.752705,,,,1778157013.752409935,-1.591560653,0.155425764,-0.008774527,0.039525283
1778157013.753557,0.062666607,0.041655234,0.000000000,,,,,
1778157013.753582,,,,1778157013.753404617,-1.591405395,0.155488338,-0.008735019,0.039566876
1778157013.754547,0.061483460,0.041336981,0.000000000,,,,,
1778157013.754571,,,,1778157013.754406452,-1.591249010,0.155550151,-0.008695198,0.039608435
1778157013.755559,0.060292434,0.041016427,0.000000000,,,,,
1778157013.755588,,,,1778157013.755419016,-1.591091470,0.155611191,-0.008655057,0.039649960
1778157013.756567,0.059093320,0.040693515,0.000000000,,,,,
1778157013.756639,,,,1778157013.756406069,-1.590938243,0.155669357,-0.008615989,0.039690015
1778157013.757609,0.057927726,0.040379475,0.000000000,,,,,
1778157013.757630,,,,1778157013.757423162,-1.590779954,0.155728237,-0.008575605,0.039731058
1778157013.758539,0.056724333,0.040055054,0.000000000,,,,,
1778157013.758569,,,,1778157013.758407831,-1.590626603,0.155784076,-0.008536456,0.039770488
1778157013.759548,0.055559171,0.039740789,0.000000000,,,,,
1778157013.759570,,,,1778157013.759387970,-1.590473406,0.155838693,-0.008497321,0.039809555
1778157013.760532,0.054395851,0.039426853,0.000000000,,,,,
1778157013.760557,,,,1778157013.760406494,-1.590315320,0.155893854,-0.008456911,0.039849536
1778157013.761542,0.053196112,0.039102893,0.000000000,,,,,
1778157013.761565,,,,1778157013.761417150,-1.590159382,0.155947047,-0.008417025,0.039888637
1778157013.762614,0.052013374,0.038783359,0.000000000,,,,,
1778157013.762769,,,,1778157013.762439489,-1.590002669,0.155999299,-0.008376914,0.039927598
1778157013.763553,0.050825458,0.038462249,0.000000000,,,,,
1778157013.763593,,,,1778157013.763397455,-1.589851011,0.156048694,-0.008338074,0.039964978
1778157013.764534,0.049676532,0.038151533,0.000000000,,,,,
1778157013.764557,,,,1778157013.764387846,-1.589693245,0.156098901,-0.008297643,0.040003537
1778157013.765603,0.048482027,0.037828292,0.000000000,,,,,
1778157013.765625,,,,1778157013.765437603,-1.589530827,0.156149329,-0.008255993,0.040042884
1778157013.766563,0.047253029,0.037495512,0.000000000,,,,,
1778157013.766585,,,,1778157013.766404152,-1.589379258,0.156195183,-0.008217101,0.040079269
1778157013.767641,0.046106815,0.037185026,0.000000000,,,,,
1778157013.767674,,,,1778157013.767429113,-1.589219249,0.156242401,-0.008176016,0.040117350
1778157013.768588,0.044897464,0.036857224,0.000000000,,,,,
1778157013.768738,,,,1778157013.768441677,-1.589072118,0.156284669,-0.008138216,0.040152048
1778157013.769526,0.043786110,0.036555879,0.000000000,,,,,
1778157013.769647,,,,1778157013.769383907,-1.588916524,0.156328249,-0.008098216,0.040188433
1778157013.770563,0.042611476,0.036237172,0.000000000,,,,,
1778157013.770591,,,,1778157013.770393133,-1.588760601,0.156370739,-0.008058107,0.040224566
1778157013.771564,0.041435052,0.035917808,0.000000000,,,,,
1778157013.771586,,,,1778157013.771385431,-1.588598853,0.156413587,-0.008016472,0.040261709
1778157013.772572,0.040215390,0.035586500,0.000000000,,,,,
1778157013.772593,,,,1778157013.772401094,-1.588441315,0.156454081,-0.007975895,0.040297542
1778157013.773559,0.039028189,0.035263853,0.000000000,,,,,
1778157013.773580,,,,1778157013.773382425,-1.588287297,0.156492492,-0.007936200,0.040332248
1778157013.774601,0.037868192,0.034948447,0.000000000,,,,,
1778157013.774749,,,,1778157013.774427652,-1.588123623,0.156532088,-0.007893990,0.040368791
1778157013.775586,0.036636195,0.034613238,0.000000000,,,,,
1778157013.775607,,,,1778157013.775409222,-1.587969960,0.156568045,-0.007854337,0.040402762
1778157013.776573,0.035480239,0.034298593,0.000000000,,,,,
1778157013.776595,,,,1778157013.776396513,-1.587815261,0.156603093,-0.007814392,0.040436644
1778157013.777581,0.034317164,0.033981840,0.000000000,,,,,
1778157013.777602,,,,1778157013.777405977,-1.587656611,0.156637851,-0.007773401,0.040471062
1778157013.778583,0.033125068,0.033656992,0.000000000,,,,,
1778157013.778605,,,,1778157013.778407335,-1.587500124,0.156670937,-0.007732944,0.040504680
1778157013.779532,0.031949924,0.033336603,0.000000000,,,,,
1778157013.779720,,,,1778157013.779379606,-1.587351949,0.156701149,-0.007694613,0.040536202
1778157013.780739,0.030837836,0.033033285,0.000000000,,,,,
1778157013.780769,,,,1778157013.780505180,-1.587191342,0.156732749,-0.007653040,0.040570052
1778157013.781574,0.029633115,0.032704471,0.000000000,,,,,
1778157013.781604,,,,1778157013.781392336,-1.587034747,0.156762351,-0.007612481,0.040602722
1778157013.782620,0.028459184,0.032383907,0.000000000,,,,,
1778157013.782657,,,,1778157013.782446623,-1.586870738,0.156792120,-0.007569974,0.040636596
1778157013.783607,0.027230399,0.032048148,0.000000000,,,,,
1778157013.783629,,,,1778157013.783441782,-1.586713917,0.156819350,-0.007529305,0.040668645
1778157013.784581,0.026056177,0.031727158,0.000000000,,,,,
1778157013.784603,,,,1778157013.784411192,-1.586559513,0.156845001,-0.007489238,0.040699878
1778157013.785599,0.024900719,0.031411144,0.000000000,,,,,
1778157013.785620,,,,1778157013.785418272,-1.586401576,0.156870071,-0.007448230,0.040731503
1778157013.786648,0.023719503,0.031087898,0.000000000,,,,,
1778157013.786689,,,,1778157013.786492348,-1.586249431,0.156893073,-0.007408702,0.040761650
1778157013.787543,0.022582269,0.030776552,0.000000000,,,,,
1778157013.787565,,,,1778157013.787354946,-1.586096027,0.156915150,-0.007368823,0.040791738
1778157013.788574,0.021436263,0.030462638,0.000000000,,,,,
1778157013.788603,,,,1778157013.788408041,-1.585932048,0.156937548,-0.007326167,0.040823567
1778157013.789634,0.020211971,0.030127048,0.000000000,,,,,
1778157013.789659,,,,1778157013.789449930,-1.585771748,0.156958190,-0.007284443,0.040854336
1778157013.790570,0.019015865,0.029799025,0.000000000,,,,,
1778157013.790607,,,,1778157013.790405989,-1.585623160,0.156976190,-0.007245745,0.040882543
1778157013.791575,0.017907796,0.029495042,0.000000000,,,,,
1778157013.791607,,,,1778157013.791401386,-1.585463806,0.156994367,-0.007204218,0.040912481
1778157013.792608,0.016720111,0.029168996,0.000000000,,,,,
1778157013.792652,,,,1778157013.792432308,-1.585301550,0.157011645,-0.007161908,0.040942624
1778157013.793549,0.015511504,0.028837015,0.000000000,,,,,
1778157013.793581,,,,1778157013.793371677,-1.585154313,0.157026190,-0.007123492,0.040969663
1778157013.794578,0.014415416,0.028535853,0.000000000,,,,,
1778157013.794607,,,,1778157013.794402599,-1.584991148,0.157041168,-0.007080894,0.040999312
1778157013.795566,0.013201426,0.028202042,0.000000000,,,,,
1778157013.795588,,,,1778157013.795393705,-1.584834802,0.157054309,-0.007040052,0.041027387
1778157013.796702,0.012038875,0.027882239,0.000000000,,,,,
1778157013.796728,,,,1778157013.796479940,-1.584680445,0.157066141,-0.006999705,0.041054788
1778157013.797572,0.010891766,0.027566530,0.000000000,,,,,
1778157013.797606,,,,1778157013.797441006,-1.584524873,0.157076928,-0.006959017,0.041082091
1778157013.798564,0.009736292,0.027248349,0.000000000,,,,,
1778157013.798673,,,,1778157013.798452139,-1.584363987,0.157086900,-0.006916912,0.041109998
1778157013.799597,0.008542038,0.026919288,0.000000000,,,,,
1778157013.799637,,,,1778157013.799443483,-1.584203052,0.157095651,-0.006874769,0.041137575
1778157013.800592,0.007348130,0.026590148,0.000000000,,,,,
1778157013.800616,,,,1778157013.800419807,-1.584049560,0.157102830,-0.006834552,0.041163554
1778157013.801554,0.006210107,0.026276286,0.000000000,,,,,
1778157013.801588,,,,1778157013.801404715,-1.583890678,0.157109110,-0.006792897,0.041190127
1778157013.802556,0.005032794,0.025951393,0.000000000,,,,,
1778157013.802588,,,,1778157013.802419901,-1.583734728,0.157114105,-0.006751987,0.041215886
1778157013.803602,0.003877881,0.025632529,0.000000000,,,,,
1778157013.803632,,,,1778157013.803416014,-1.583582623,0.157117860,-0.006712062,0.041240701
1778157013.804586,0.002752086,0.025321564,0.000000000,,,,,
1778157013.804610,,,,1778157013.804393291,-1.583424840,0.157120623,-0.006670621,0.041266129
1778157013.805608,0.001584922,0.024998978,0.000000000,,,,,
1778157013.805629,,,,1778157013.805428505,-1.583262785,0.157122258,-0.006628033,0.041291913
1778157013.806583,0.000386864,0.024667655,0.000000000,,,,,
1778157013.806614,,,,1778157013.806396484,-1.583106972,0.157122642,-0.006587061,0.041316375
1778157013.807622,-0.000764368,0.024349146,0.000000000,,,,,
1778157013.807655,,,,1778157013.807426214,-1.582949301,0.157121875,-0.006545576,0.041340809
1778157013.808588,-0.001928651,0.024026850,0.000000000,,,,,
1778157013.808614,,,,1778157013.808418274,-1.582792150,0.157119946,-0.006504203,0.041364841
1778157013.809562,-0.003088424,0.023705638,0.000000000,,,,,
1778157013.809584,,,,1778157013.809410572,-1.582635552,0.157116867,-0.006462951,0.041388468
1778157013.810571,-0.004243447,0.023385578,0.000000000,,,,,
1778157013.810593,,,,1778157013.810395002,-1.582478608,0.157112628,-0.006421584,0.041411829
1778157013.811584,-0.005400356,0.023064827,0.000000000,,,,,
1778157013.811606,,,,1778157013.811404943,-1.582319870,0.157107172,-0.006379719,0.041435133
1778157013.812558,-0.006569806,0.022740420,0.000000000,,,,,
1778157013.812593,,,,1778157013.812407732,-1.582164004,0.157100654,-0.006338587,0.041457694
1778157013.813589,-0.007717427,0.022421919,0.000000000,,,,,
1778157013.813705,,,,1778157013.813454866,-1.582009789,0.157093078,-0.006297867,0.041479706
1778157013.814568,-0.008852249,0.022106816,0.000000000,,,,,
1778157013.814592,,,,1778157013.814403057,-1.581853049,0.157084245,-0.006256456,0.041501764
1778157013.815603,-0.010004981,0.021786563,0.000000000,,,,,
1778157013.815629,,,,1778157013.815427542,-1.581691271,0.157073940,-0.006213688,0.041524203
1778157013.816607,-0.011194080,0.021456005,0.000000000,,,,,
1778157013.816634,,,,1778157013.816430330,-1.581533271,0.157062680,-0.006171895,0.041545787
1778157013.817622,-0.012354716,0.021133209,0.000000000,,,,,
1778157013.817648,,,,1778157013.817446232,-1.581374212,0.157050167,-0.006129796,0.041567191
1778157013.818619,-0.013522455,0.020808262,0.000000000,,,,,
1778157013.818645,,,,1778157013.818443775,-1.581217407,0.157036664,-0.006088269,0.041587968
1778157013.819620,-0.014672964,0.020487955,0.000000000,,,,,
1778157013.819647,,,,1778157013.819437981,-1.581060199,0.157021974,-0.006046611,0.041608480
1778157013.820607,-0.015825771,0.020166839,0.000000000,,,,,
1778157013.820643,,,,1778157013.820422649,-1.580907187,0.157006551,-0.006006042,0.041628134
1778157013.821587,-0.016947155,0.019854338,0.000000000,,,,,
1778157013.821621,,,,1778157013.821414948,-1.580749894,0.156989571,-0.005964314,0.041648027
1778157013.822613,-0.018099255,0.019533090,0.000000000,,,,,
1778157013.822647,,,,1778157013.822413921,-1.580592458,0.156971418,-0.005922523,0.041667618
1778157013.823573,-0.019251734,0.019211568,0.000000000,,,,,
1778157013.823606,,,,1778157013.823381901,-1.580437200,0.156952374,-0.005881286,0.041686622
1778157013.824522,-0.020387609,0.018894526,0.000000000,,,,,
1778157013.824556,,,,1778157013.824390888,-1.580284398,0.156932523,-0.005840679,0.041705019
1778157013.825579,-0.021504882,0.018582531,0.000000000,,,,,
1778157013.825619,,,,1778157013.825420141,-1.580125356,0.156910726,-0.005798388,0.041723854
1778157013.826641,-0.022667107,0.018257781,0.000000000,,,,,
1778157013.826678,,,,1778157013.826448679,-1.579964956,0.156887552,-0.005755711,0.041742521
1778157013.827563,-0.023838568,0.017930269,0.000000000,,,,,
1778157013.827590,,,,1778157013.827387571,-1.579813939,0.156864602,-0.005715508,0.041759783
1778157013.828636,-0.024940857,0.017621988,0.000000000,,,,,
1778157013.828665,,,,1778157013.828473330,-1.579651664,0.156838796,-0.005672282,0.041778015
1778157013.829552,-0.026124640,0.017290679,0.000000000,,,,,
1778157013.829590,,,,1778157013.829417706,-1.579500228,0.156813568,-0.005631921,0.041794713
1778157013.830585,-0.027228707,0.016981579,0.000000000,,,,,
1778157013.830623,,,,1778157013.830441952,-1.579341923,0.156786075,-0.005589704,0.041811859
1778157013.831561,-0.028382193,0.016658438,0.000000000,,,,,
1778157013.831588,,,,1778157013.831380844,-1.579185389,0.156757733,-0.005547935,0.041828494
1778157013.832599,-0.029522107,0.016338943,0.000000000,,,,,
1778157013.832628,,,,1778157013.832415342,-1.579027729,0.156728036,-0.005505841,0.041844930
1778157013.833642,-0.030669548,0.016017165,0.000000000,,,,,
1778157013.833671,,,,1778157013.833455563,-1.578867965,0.156696766,-0.005463160,0.041861261
1778157013.834591,-0.031831621,0.015691101,0.000000000,,,,,
1778157013.834631,,,,1778157013.834417343,-1.578714741,0.156665634,-0.005422204,0.041876607
1778157013.835738,-0.032945467,0.015378443,0.000000000,,,,,
1778157013.835780,,,,1778157013.835496902,-1.578555492,0.156632138,-0.005379612,0.041892242
1778157013.836729,-0.034102444,0.015053474,0.000000000,,,,,
1778157013.836762,,,,1778157013.836450577,-1.578402834,0.156598893,-0.005338759,0.041906917
1778157013.837591,-0.035210891,0.014742013,0.000000000,,,,,
1778157013.837614,,,,1778157013.837393522,-1.578245926,0.156563605,-0.005296745,0.041921691
1778157013.838593,-0.036349541,0.014421875,0.000000000,,,,,
1778157013.838618,,,,1778157013.838423252,-1.578083207,0.156525817,-0.005253150,0.041936684
1778157013.839724,-0.037529654,0.014089870,0.000000000,,,,,
1778157013.839762,,,,1778157013.839495182,-1.577923067,0.156487412,-0.005210219,0.041951103
1778157013.840639,-0.038690371,0.013763163,0.000000000,,,,,
1778157013.840674,,,,1778157013.840443850,-1.577774740,0.156450730,-0.005170434,0.041964151
1778157013.841569,-0.039764834,0.013460642,0.000000000,,,,,
1778157013.841593,,,,1778157013.841405392,-1.577617598,0.156410780,-0.005128260,0.041977675
1778157013.842548,-0.040902505,0.013140111,0.000000000,,,,,
1778157013.842573,,,,1778157013.842368603,-1.577465366,0.156370960,-0.005087381,0.041990467
1778157013.843540,-0.042003989,0.012829644,0.000000000,,,,,
1778157013.843597,,,,1778157013.843372583,-1.577307753,0.156328611,-0.005045033,0.042003402
1778157013.844548,-0.043143754,0.012508189,0.000000000,,,,,
1778157013.844573,,,,1778157013.844388247,-1.577151276,0.156285414,-0.005002965,0.042015926
1778157013.845499,-0.044274632,0.012189080,0.000000000,,,,,
1778157013.845522,,,,1778157013.845347643,-1.576997208,0.156241755,-0.004961522,0.042027945
1778157013.846586,-0.045387453,0.011874918,0.000000000,,,,,
1778157013.846627,,,,1778157013.846421480,-1.576838507,0.156195640,-0.004918808,0.042040011
1778157013.847612,-0.046533073,0.011551300,0.000000000,,,,,
1778157013.847648,,,,1778157013.847425699,-1.576681947,0.156148984,-0.004876645,0.042051592
1778157013.848697,-0.047662559,0.011232084,0.000000000,,,,,
1778157013.848744,,,,1778157013.848406553,-1.576525283,0.156101150,-0.004834431,0.042062865
1778157013.849581,-0.048792133,0.010912676,0.000000000,,,,,
1778157013.849623,,,,1778157013.849421978,-1.576370630,0.156052795,-0.004792734,0.042073680
1778157013.850520,-0.049906552,0.010597401,0.000000000,,,,,
1778157013.850565,,,,1778157013.850369930,-1.576216008,0.156003331,-0.004751023,0.042084183
1778157013.851596,-0.051020098,0.010282210,0.000000000,,,,,
1778157013.851619,,,,1778157013.851390600,-1.576059917,0.155952265,-0.004708891,0.042094475
1778157013.852665,-0.052143560,0.009964038,0.000000000,,,,,
1778157013.852692,,,,1778157013.852454424,-1.575897459,0.155897927,-0.004665014,0.042104858
1778157013.853605,-0.053312158,0.009632866,0.000000000,,,,,
1778157013.853631,,,,1778157013.853428602,-1.575746565,0.155846310,-0.004624239,0.042114185
1778157013.854504,-0.054396916,0.009325361,0.000000000,,,,,
1778157013.854538,,,,1778157013.854360819,-1.575592639,0.155792564,-0.004582620,0.042123398
1778157013.855592,-0.055502840,0.009011676,0.000000000,,,,,
1778157013.855636,,,,1778157013.855431557,-1.575433580,0.155735877,-0.004539588,0.042132602
1778157013.856644,-0.056644967,0.008687520,0.000000000,,,,,
1778157013.856752,,,,1778157013.856479645,-1.575276216,0.155678619,-0.004496991,0.042141384
1778157013.857656,-0.057774251,0.008366850,0.000000000,,,,,
1778157013.857685,,,,1778157013.857468843,-1.575120418,0.155620779,-0.004454793,0.042149760
1778157013.858575,-0.058891620,0.008049405,0.000000000,,,,,
1778157013.858610,,,,1778157013.858406544,-1.574967839,0.155563017,-0.004413444,0.042157655
1778157013.859632,-0.059985266,0.007738557,0.000000000,,,,,
1778157013.859665,,,,1778157013.859416962,-1.574808636,0.155501604,-0.004370275,0.042165578
1778157013.860485,-0.061125718,0.007414193,0.000000000,,,,,
1778157013.860509,,,,1778157013.860374928,-1.574658051,0.155442388,-0.004329420,0.042172760
1778157013.861558,-0.062203793,0.007107461,0.000000000,,,,,
1778157013.861580,,,,1778157013.861411572,-1.574495607,0.155377355,-0.004285321,0.042180191
1778157013.862582,-0.063366081,0.006776517,0.000000000,,,,,
1778157013.862617,,,,1778157013.862423658,-1.574343026,0.155315105,-0.004243877,0.042186848
1778157013.863617,-0.064457131,0.006465752,0.000000000,,,,,
1778157013.863657,,,,1778157013.863377810,-1.574192761,0.155252718,-0.004203039,0.042193106
1778157013.864545,-0.065531002,0.006159736,0.000000000,,,,,
1778157013.864565,,,,1778157013.864424944,-1.574035959,0.155186505,-0.004160401,0.042199330
1778157013.865508,-0.066650938,0.005840385,0.000000000,,,,,
1778157013.865532,,,,1778157013.865388393,-1.573881872,0.155120298,-0.004118477,0.042205132
1778157013.866693,-0.067750821,0.005526604,0.000000000,,,,,
1778157013.866717,,,,1778157013.866447210,-1.573718509,0.155048914,-0.004074002,0.042210955
1778157013.867520,-0.068916212,0.005193893,0.000000000,,,,,
1778157013.867546,,,,1778157013.867356300,-1.573572094,0.154983809,-0.004034121,0.042215861
1778157013.868536,-0.069960064,0.004895824,0.000000000,,,,,
1778157013.868570,,,,1778157013.868403912,-1.573411741,0.154911391,-0.003990416,0.042220929
1778157013.869548,-0.071102625,0.004569306,0.000000000,,,,,
1778157013.869581,,,,1778157013.869385481,-1.573262435,0.154842831,-0.003949701,0.042225335
1778157013.870605,-0.072165832,0.004265372,0.000000000,,,,,
1778157013.870638,,,,1778157013.870465994,-1.573096848,0.154765619,-0.003904518,0.042229899
1778157013.871534,-0.073344266,0.003928207,0.000000000,,,,,
1778157013.871564,,,,1778157013.871396542,-1.572946284,0.154694233,-0.003863412,0.042233722
1778157013.872527,-0.074415121,0.003621750,0.000000000,,,,,
1778157013.872558,,,,1778157013.872393131,-1.572792056,0.154620006,-0.003821282,0.042237335
1778157013.873505,-0.075511395,0.003307829,0.000000000,,,,,
1778157013.873535,,,,1778157013.873369932,-1.572640380,0.154545897,-0.003779826,0.042240581
1778157013.874476,-0.076588885,0.002999142,0.000000000,,,,,
1778157013.874507,,,,1778157013.874351978,-1.572489911,0.154471293,-0.003738677,0.042243503
1778157013.875519,-0.077657171,0.002692938,0.000000000,,,,,
1778157013.875549,,,,1778157013.875379562,-1.572330631,0.154391176,-0.003695093,0.042246281
1778157013.876576,-0.078787340,0.002368765,0.000000000,,,,,
1778157013.876609,,,,1778157013.876368046,-1.572178386,0.154313445,-0.003653411,0.042248618
1778157013.877598,-0.079866925,0.002058980,0.000000000,,,,,
1778157013.877629,,,,1778157013.877437353,-1.572022793,0.154232874,-0.003610787,0.042250695
1778157013.878612,-0.080969598,0.001742378,0.000000000,,,,,
1778157013.878644,,,,1778157013.878410339,-1.571870414,0.154152836,-0.003569021,0.042252417
1778157013.879617,-0.082048837,0.001432360,0.000000000,,,,,
1778157013.879652,,,,1778157013.879468918,-1.571714485,0.154069797,-0.003526257,0.042253867
1778157013.880645,-0.083152558,0.001115117,0.000000000,,,,,
1778157013.880689,,,,1778157013.880444765,-1.571561084,0.153986961,-0.003484163,0.042254978
1778157013.881516,-0.084237719,0.000803056,0.000000000,,,,,
1778157013.881540,,,,1778157013.881382465,-1.571409316,0.153903893,-0.003442494,0.042255770
1778157013.882614,-0.085310688,0.000494348,0.000000000,,,,,
